Id,date,assigned_group,trial_tot,fase_prueba.thisN,fase_testeo.thisN,difficulty,dominant_color,dominant_count,correctAns,resp_prueba.keys,resp_prueba.rt,resp_testeo.keys,resp_testeo.rt,scale_order,confidence_key,confidence_level,confidence_label,group
1133,2026-05-19_12h12.25.282,Control,,,,,,,,,,,,Standard,,,,
1133,2026-05-19_12h12.25.282,,,,,,,,,,,,,,,,,
1133,2026-05-19_12h12.25.282,,,,,,,,,,,,,,,,,
1133,2026-05-19_12h12.25.282,,1,0,,Easy,Red,61,n,n,0.9969000000003732,,,,,,,
1133,2026-05-19_12h12.25.282,,2,1,,Difficult,Blue,44,c,c,0.6059000000003749,,,,,,,
1133,2026-05-19_12h12.25.282,,3,2,,Average,Blue,51,c,c,0.553099999999624,,,,,,,
1133,2026-05-19_12h12.25.282,,4,3,,Average,Red,51,n,n,0.4693999999985081,,,,,,,
1133,2026-05-19_12h12.25.282,,5,4,,Easy,Blue,62,c,c,0.5079999999999956,,,,,,,
1133,2026-05-19_12h12.25.282,,6,5,,Average,Red,52,n,n,0.39340000000037634,,,,,,,
1133,2026-05-19_12h12.25.282,,7,6,,Easy,Blue,61,c,c,0.46480000000074284,,,,,,,
1133,2026-05-19_12h12.25.282,,8,7,,Easy,Blue,64,c,c,0.4313000000007463,,,,,,,
1133,2026-05-19_12h12.25.282,,9,8,,Difficult,Red,44,n,n,1.175099999999624,,,,,,,
1133,2026-05-19_12h12.25.282,,10,9,,Difficult,Blue,41,c,n,0.8722000000011221,,,,,,,
1133,2026-05-19_12h12.25.282,,11,10,,Easy,Red,62,n,n,0.4200000000000017,,,,,,,
1133,2026-05-19_12h12.25.282,,12,11,,Easy,Blue,63,c,c,0.5082999999988829,,,,,,,
1133,2026-05-19_12h12.25.282,,13,12,,Easy,Blue,61,c,c,0.33280000000074494,,,,,,,
1133,2026-05-19_12h12.25.282,,14,13,,Average,Blue,53,c,n,0.7993000000007484,,,,,,,
1133,2026-05-19_12h12.25.282,,15,14,,Easy,Red,64,n,n,0.3669000000003706,,,,,,,
1133,2026-05-19_12h12.25.282,,16,15,,Difficult,Blue,44,c,c,0.566600000001479,,,,,,,
1133,2026-05-19_12h12.25.282,,17,16,,Average,Red,55,n,n,0.3405000000000058,,,,,,,
1133,2026-05-19_12h12.25.282,,18,17,,Average,Blue,55,c,c,0.40020000000110656,,,,,,,
1133,2026-05-19_12h12.25.282,,19,18,,Average,Red,51,n,n,0.7092999999988763,,,,,,,
1133,2026-05-19_12h12.25.282,,20,19,,Average,Blue,53,c,c,0.5545000000000044,,,,,,,
1133,2026-05-19_12h12.25.282,,21,20,,Average,Red,53,n,n,1.5150000000000006,,,,,,,
1133,2026-05-19_12h12.25.282,,22,21,,Difficult,Red,41,n,c,2.1055000000000064,,,,,,,
