Id,date,assigned_group,trial_tot,fase_prueba.thisN,fase_testeo.thisN,difficulty,dominant_color,dominant_count,correctAns,resp_prueba.keys,resp_prueba.rt,resp_testeo.keys,resp_testeo.rt,scale_order,confidence_key,confidence_level,confidence_label,group
4161,2026-05-20_11h08.23.582,Control,,,,,,,,,,,,Reverse,,,,
4161,2026-05-20_11h08.23.582,,,,,,,,,,,,,,,,,
4161,2026-05-20_11h08.23.582,,,,,,,,,,,,,,,,,
4161,2026-05-20_11h08.23.582,,1,0,,Easy,Blue,64,c,c,0.6429000000000258,,,,,,,
4161,2026-05-20_11h08.23.582,,2,1,,Average,Red,54,n,n,0.2085000000000008,,,,,,,
4161,2026-05-20_11h08.23.582,,3,2,,Easy,Red,63,n,n,0.34250000000000114,,,,,,,
4161,2026-05-20_11h08.23.582,,4,3,,Easy,Blue,65,c,c,0.32470000000006394,,,,,,,
4161,2026-05-20_11h08.23.582,,5,4,,Difficult,Blue,43,c,n,0.4259999999999948,,,,,,,
4161,2026-05-20_11h08.23.582,,6,5,,Difficult,Blue,45,c,c,0.4509000000000185,,,,,,,
4161,2026-05-20_11h08.23.582,,7,6,,Average,Red,52,n,n,0.4133000000000493,,,,,,,
4161,2026-05-20_11h08.23.582,,8,7,,Difficult,Blue,41,c,c,0.46429999999993754,,,,,,,
4161,2026-05-20_11h08.23.582,,9,8,,Average,Red,54,n,n,0.4589000000000141,,,,,,,
4161,2026-05-20_11h08.23.582,,10,9,,Easy,Blue,63,c,c,0.3064999999999998,,,,,,,
4161,2026-05-20_11h08.23.582,,11,10,,Average,Red,54,n,n,0.3514000000000266,,,,,,,
4161,2026-05-20_11h08.23.582,,12,11,,Difficult,Blue,44,c,c,0.9013999999998958,,,,,,,
4161,2026-05-20_11h08.23.582,,13,12,,Average,Blue,55,c,c,0.44279999999992015,,,,,,,
4161,2026-05-20_11h08.23.582,,14,13,,Difficult,Blue,43,c,c,0.2505000000000024,,,,,,,
4161,2026-05-20_11h08.23.582,,15,14,,Easy,Blue,63,c,c,0.2324000000000126,,,,,,,
4161,2026-05-20_11h08.23.582,,16,15,,Average,Red,52,n,c,0.10930000000004725,,,,,,,
4161,2026-05-20_11h08.23.582,,17,16,,Average,Blue,55,c,n,0.1251999999999498,,,,,,,
4161,2026-05-20_11h08.23.582,,18,17,,Easy,Blue,64,c,c,0.583999999999989,,,,,,,
4161,2026-05-20_11h08.23.582,,19,18,,Difficult,Blue,43,c,c,0.4654000000000167,,,,,,,
4161,2026-05-20_11h08.23.582,,20,19,,Easy,Red,61,n,n,0.299500000000009,,,,,,,
4161,2026-05-20_11h08.23.582,,21,20,,Average,Red,55,n,c,0.6337000000000614,,,,,,,
4161,2026-05-20_11h08.23.582,,22,21,,Average,Red,51,n,n,0.6808000000000334,,,,,,,
4161,2026-05-20_11h08.23.582,,23,22,,Difficult,Red,43,n,c,0.777000000000001,,,,,,,
4161,2026-05-20_11h08.23.582,,24,23,,Difficult,Red,41,n,n,0.46750000000000114,,,,,,,
4161,2026-05-20_11h08.23.582,,25,24,,Difficult,Red,42,n,c,0.4924000000000177,,,,,,,
4161,2026-05-20_11h08.23.582,,26,25,,Average,Blue,54,c,c,0.20949999999999136,,,,,,,
4161,2026-05-20_11h08.23.582,,27,26,,Difficult,Red,44,n,c,0.16030000000003497,,,,,,,
4161,2026-05-20_11h08.23.582,,28,27,,Difficult,Blue,43,c,n,0.18420000000006098,,,,,,,
4161,2026-05-20_11h08.23.582,,29,28,,Average,Red,55,n,n,0.2505000000000024,,,,,,,
4161,2026-05-20_11h08.23.582,,30,29,,Average,Red,53,n,c,0.09169999999996037,,,,,,,
4161,2026-05-20_11h08.23.582,,31,30,,Difficult,Red,43,n,c,0.3342999999999279,,,,,,,
4161,2026-05-20_11h08.23.582,,32,31,,Easy,Blue,61,c,c,0.15090000000002135,,,,,,,
4161,2026-05-20_11h08.23.582,,33,32,,Easy,Blue,62,c,c,0.15900000000000603,,,,,,,
4161,2026-05-20_11h08.23.582,,34,33,,Difficult,Blue,43,c,n,0.18220000000006564,,,,,,,
4161,2026-05-20_11h08.23.582,,35,34,,Average,Red,51,n,n,0.1596000000000828,,,,,,,
4161,2026-05-20_11h08.23.582,,36,35,,Difficult,Red,44,n,n,0.22430000000004213,,,,,,,
4161,2026-05-20_11h08.23.582,,37,36,,Easy,Red,61,n,c,0.1424999999999983,,,,,,,
4161,2026-05-20_11h08.23.582,,38,37,,Average,Red,53,n,c,0.16849999999999454,,,,,,,
4161,2026-05-20_11h08.23.582,,39,38,,Easy,Red,64,n,n,0.16070000000007667,,,,,,,
4161,2026-05-20_11h08.23.582,,40,39,,Difficult,Blue,41,c,n,0.06729999999993197,,,,,,,
4161,2026-05-20_11h08.23.582,,41,40,,Difficult,Blue,41,c,c,0.1768000000000569,,,,,,,
4161,2026-05-20_11h08.23.582,,42,41,,Average,Red,52,n,n,0.1598000000000468,,,,,,,
4161,2026-05-20_11h08.23.582,,43,42,,Difficult,Blue,42,c,n,0.351099999999974,,,,,,,
4161,2026-05-20_11h08.23.582,,44,43,,Average,Blue,55,c,c,0.41829999999993106,,,,,,,
