Id,date,assigned_group,trial_tot,fase_prueba.thisN,fase_testeo.thisN,difficulty,dominant_color,dominant_count,correctAns,resp_prueba.keys,resp_prueba.rt,resp_testeo.keys,resp_testeo.rt,scale_order,confidence_key,confidence_level,confidence_label,group
5843,2026-05-19_12h11.05.219,Control,,,,,,,,,,,,Standard,,,,
5843,2026-05-19_12h11.05.219,,,,,,,,,,,,,,,,,
5843,2026-05-19_12h11.05.219,,,,,,,,,,,,,,,,,
5843,2026-05-19_12h11.05.219,,1,0,,Difficult,Red,43,n,n,3.2694000000059553,,,,,,,
5843,2026-05-19_12h11.05.219,,2,1,,Average,Red,55,n,n,1.0189000000059636,,,,,,,
5843,2026-05-19_12h11.05.219,,3,2,,Easy,Red,61,n,n,0.6342999999970189,,,,,,,
5843,2026-05-19_12h11.05.219,,4,3,,Average,Blue,52,c,c,0.31869999998808396,,,,,,,
5843,2026-05-19_12h11.05.219,,5,4,,Average,Red,55,n,n,0.5337999999970151,,,,,,,
5843,2026-05-19_12h11.05.219,,6,5,,Difficult,Blue,42,c,c,0.5334999999999965,,,,,,,
5843,2026-05-19_12h11.05.219,,7,6,,Easy,Red,63,n,n,0.41479999999702244,,,,,,,
5843,2026-05-19_12h11.05.219,,8,7,,Difficult,Red,44,n,c,1.4670999999940406,,,,,,,
5843,2026-05-19_12h11.05.219,,9,8,,Average,Blue,52,c,c,0.3677999999970183,,,,,,,
5843,2026-05-19_12h11.05.219,,10,9,,Easy,Blue,61,c,c,0.28439999999105936,,,,,,,
5843,2026-05-19_12h11.05.219,,11,10,,Easy,Red,63,n,n,0.3342000000029799,,,,,,,
5843,2026-05-19_12h11.05.219,,12,11,,Easy,Red,64,n,n,0.4176000000089388,,,,,,,
5843,2026-05-19_12h11.05.219,,13,12,,Easy,Red,62,n,n,0.5174000000059564,,,,,,,
5843,2026-05-19_12h11.05.219,,14,13,,Difficult,Red,43,n,c,0.6506999999880776,,,,,,,
5843,2026-05-19_12h11.05.219,,15,14,,Difficult,Red,42,n,n,1.0411000000089388,,,,,,,
5843,2026-05-19_12h11.05.219,,16,15,,Easy,Red,62,n,n,0.3717000000029813,,,,,,,
5843,2026-05-19_12h11.05.219,,17,16,,Difficult,Red,44,n,c,1.0338000000119223,,,,,,,
5843,2026-05-19_12h11.05.219,,18,17,,Easy,Red,64,n,n,0.2770999999940429,,,,,,,
5843,2026-05-19_12h11.05.219,,19,18,,Difficult,Red,43,n,n,0.6171999999880811,,,,,,,
5843,2026-05-19_12h11.05.219,,20,19,,Easy,Blue,64,c,c,0.4004000000059591,,,,,,,
5843,2026-05-19_12h11.05.219,,21,20,,Difficult,Blue,45,c,n,1.2838000000119223,,,,,,,
5843,2026-05-19_12h11.05.219,,22,21,,Average,Blue,51,c,c,0.40079999999701954,,,,,,,
5843,2026-05-19_12h11.05.219,,23,22,,Average,Blue,55,c,c,0.3837000000029889,,,,,,,
5843,2026-05-19_12h11.05.219,,24,23,,Difficult,Red,43,n,n,0.9172999999970273,,,,,,,
5843,2026-05-19_12h11.05.219,,25,24,,Average,Blue,51,c,c,0.695899999991056,,,,,,,
5843,2026-05-19_12h11.05.219,,26,25,,Average,Red,55,n,n,0.7179000000059546,,,,,,,
5843,2026-05-19_12h11.05.219,,27,26,,Average,Red,53,n,n,0.8869000000059515,,,,,,,
5843,2026-05-19_12h11.05.219,,28,27,,Easy,Red,65,n,n,0.399799999997029,,,,,,,
5843,2026-05-19_12h11.05.219,,29,28,,Easy,Blue,65,c,c,0.5312999999970174,,,,,,,
5843,2026-05-19_12h11.05.219,,30,29,,Difficult,Red,42,n,n,0.5679999999999978,,,,,,,
5843,2026-05-19_12h11.05.219,,31,30,,Difficult,Blue,43,c,c,0.4030000000000058,,,,,,,
5843,2026-05-19_12h11.05.219,,32,31,,Difficult,Blue,43,c,n,1.3675999999940416,,,,,,,
5843,2026-05-19_12h11.05.219,,33,32,,Difficult,Red,41,n,c,0.44370000000297694,,,,,,,
5843,2026-05-19_12h11.05.219,,34,33,,Difficult,Blue,43,c,c,1.0507000000029763,,,,,,,
5843,2026-05-19_12h11.05.219,,35,34,,Average,Red,52,n,n,0.5009000000059558,,,,,,,
5843,2026-05-19_12h11.05.219,,36,35,,Average,Blue,52,c,c,0.4004000000059591,,,,,,,
5843,2026-05-19_12h11.05.219,,37,36,,Average,Blue,51,c,c,0.3682999999970207,,,,,,,
5843,2026-05-19_12h11.05.219,,38,37,,Average,Blue,54,c,c,0.36810000000893695,,,,,,,
5843,2026-05-19_12h11.05.219,,39,38,,Easy,Red,64,n,n,0.46840000000597115,,,,,,,
5843,2026-05-19_12h11.05.219,,40,39,,Average,Red,52,n,n,0.41610000000893876,,,,,,,
5843,2026-05-19_12h11.05.219,,41,40,,Easy,Red,62,n,n,0.46649999999999636,,,,,,,
5843,2026-05-19_12h11.05.219,,42,41,,Average,Red,53,n,n,0.5837999999970265,,,,,,,
5843,2026-05-19_12h11.05.219,,43,42,,Average,Red,54,n,n,0.48239999999105976,,,,,,,
5843,2026-05-19_12h11.05.219,,44,43,,Difficult,Blue,44,c,c,0.5674999999999955,,,,,,,
5843,2026-05-19_12h11.05.219,,45,44,,Easy,Blue,62,c,c,0.4205000000000041,,,,,,,
5843,2026-05-19_12h11.05.219,,46,45,,Difficult,Blue,45,c,c,0.4774000000059573,,,,,,,
5843,2026-05-19_12h11.05.219,,47,46,,Easy,Blue,63,c,c,0.4006999999880776,,,,,,,
5843,2026-05-19_12h11.05.219,,48,47,,Difficult,Red,44,n,n,0.44950000000000045,,,,,,,
5843,2026-05-19_12h11.05.219,,49,48,,Difficult,Red,44,n,c,0.46649999999999636,,,,,,,
5843,2026-05-19_12h11.05.219,,50,49,,Difficult,Red,41,n,c,0.5473999999910717,,,,,,,
5843,2026-05-19_12h11.05.219,,51,50,,Average,Blue,52,c,c,0.5333000000119199,,,,,,,
5843,2026-05-19_12h11.05.219,,52,51,,Average,Blue,51,c,c,0.6000999999940433,,,,,,,
5843,2026-05-19_12h11.05.219,,53,52,,Easy,Red,64,n,n,0.5172999999970216,,,,,,,
5843,2026-05-19_12h11.05.219,,54,53,,Average,Red,51,n,n,1.4008000000119125,,,,,,,
5843,2026-05-19_12h11.05.219,,55,54,,Average,Blue,51,c,c,0.528499999999994,,,,,,,
5843,2026-05-19_12h11.05.219,,56,55,,Easy,Red,65,n,n,1.4082999999970127,,,,,,,
5843,2026-05-19_12h11.05.219,,57,56,,Average,Blue,55,c,c,1.5667000000029816,,,,,,,
5843,2026-05-19_12h11.05.219,,58,57,,Difficult,Red,44,n,n,0.6511000000089382,,,,,,,
5843,2026-05-19_12h11.05.219,,59,58,,Easy,Blue,62,c,c,0.35090000000596433,,,,,,,
5843,2026-05-19_12h11.05.219,,60,59,,Difficult,Blue,42,c,c,0.46510000000893115,,,,,,,
5843,2026-05-19_12h11.05.219,,61,60,,Average,Red,51,n,n,0.4016000000089406,,,,,,,
5843,2026-05-19_12h11.05.219,,62,61,,Easy,Red,65,n,n,0.3566000000089389,,,,,,,
5843,2026-05-19_12h11.05.219,,63,62,,Average,Blue,52,c,c,0.3244000000059657,,,,,,,
5843,2026-05-19_12h11.05.219,,64,63,,Easy,Blue,61,c,c,0.4309000000059626,,,,,,,
5843,2026-05-19_12h11.05.219,,65,64,,Average,Red,51,n,n,0.40129999999702193,,,,,,,
5843,2026-05-19_12h11.05.219,,66,65,,Easy,Blue,62,c,c,0.3876000000089448,,,,,,,
5843,2026-05-19_12h11.05.219,,67,66,,Easy,Blue,62,c,c,0.6684999999999803,,,,,,,
5843,2026-05-19_12h11.05.219,,68,67,,Average,Blue,55,c,c,0.29190000000596683,,,,,,,
5843,2026-05-19_12h11.05.219,,69,68,,Average,Blue,53,c,c,0.3882000000029677,,,,,,,
5843,2026-05-19_12h11.05.219,,70,69,,Difficult,Blue,44,c,c,1.225999999999999,,,,,,,
5843,2026-05-19_12h11.05.219,,71,70,,Average,Red,51,n,n,0.4683000000119364,,,,,,,
5843,2026-05-19_12h11.05.219,,72,71,,Average,Red,52,n,n,0.43949999999998113,,,,,,,
5843,2026-05-19_12h11.05.219,,73,72,,Easy,Blue,63,c,c,0.3181000000089398,,,,,,,
5843,2026-05-19_12h11.05.219,,74,73,,Difficult,Blue,43,c,c,0.567700000002958,,,,,,,
5843,2026-05-19_12h11.05.219,,75,74,,Average,Red,51,n,n,0.48429999999703455,,,,,,,
5843,2026-05-19_12h11.05.219,,76,75,,Average,Red,52,n,n,0.4337999999970066,,,,,,,
5843,2026-05-19_12h11.05.219,,77,76,,Easy,Red,61,n,n,0.4170000000000016,,,,,,,
5843,2026-05-19_12h11.05.219,,78,77,,Average,Red,51,n,n,0.7504999999999882,,,,,,,
5843,2026-05-19_12h11.05.219,,79,78,,Average,Blue,55,c,c,0.4242000000029975,,,,,,,
5843,2026-05-19_12h11.05.219,,80,79,,Difficult,Red,43,n,c,0.5340000000000202,,,,,,,
5843,2026-05-19_12h11.05.219,,81,80,,Average,Red,51,n,n,0.5505999999940343,,,,,,,
5843,2026-05-19_12h11.05.219,,82,81,,Easy,Blue,61,c,c,0.40679999999701977,,,,,,,
5843,2026-05-19_12h11.05.219,,83,82,,Average,Blue,55,c,c,0.550900000005953,,,,,,,
5843,2026-05-19_12h11.05.219,,84,83,,Difficult,Red,43,n,n,0.6847999999970398,,,,,,,
5843,2026-05-19_12h11.05.219,,85,84,,Average,Red,51,n,n,0.4508000000119239,,,,,,,
5843,2026-05-19_12h11.05.219,,86,85,,Easy,Blue,61,c,c,0.5250999999940404,,,,,,,
5843,2026-05-19_12h11.05.219,,87,86,,Average,Blue,55,c,c,0.5999999999999943,,,,,,,
5843,2026-05-19_12h11.05.219,,88,87,,Difficult,Red,44,n,n,0.787600000008922,,,,,,,
5843,2026-05-19_12h11.05.219,,89,88,,Difficult,Blue,43,c,c,0.48490000000595046,,,,,,,
5843,2026-05-19_12h11.05.219,,90,89,,Average,Red,51,n,n,1.2002999999970427,,,,,,,
5843,2026-05-19_12h11.05.219,,91,90,,Easy,Blue,65,c,c,0.41990000000595273,,,,,,,
5843,2026-05-19_12h11.05.219,,92,91,,Easy,Red,64,n,n,0.40270000000299433,,,,,,,
