Id,date,assigned_group,trial_tot,fase_prueba.thisN,fase_testeo.thisN,difficulty,dominant_color,dominant_count,correctAns,resp_prueba.keys,resp_prueba.rt,resp_testeo.keys,resp_testeo.rt,scale_order,confidence_key,confidence_level,confidence_label,group
1080,2026-05-20_12h11.35.223,Experimental,,,,,,,,,,,,Standard,,,,
1080,2026-05-20_12h11.35.223,,,,,,,,,,,,,,,,,
1080,2026-05-20_12h11.35.223,,,,,,,,,,,,,,,,,
1080,2026-05-20_12h11.35.223,,1,0,,Easy,Red,65,n,n,1.8999999999999986,,,,,,,
1080,2026-05-20_12h11.35.223,,2,1,,Average,Blue,53,c,c,0.4507000000476822,,,,,,,
1080,2026-05-20_12h11.35.223,,3,2,,Average,Red,51,n,n,0.7680000000000007,,,,,,,
1080,2026-05-20_12h11.35.223,,4,3,,Difficult,Red,42,n,n,0.6672000000476856,,,,,,,
1080,2026-05-20_12h11.35.223,,5,4,,Average,Blue,55,c,c,1.4002000000476826,,,,,,,
1080,2026-05-20_12h11.35.223,,6,5,,Difficult,Red,44,n,n,0.3923999998569485,,,,,,,
1080,2026-05-20_12h11.35.223,,7,6,,Easy,Red,61,n,n,0.6339000000953732,,,,,,,
1080,2026-05-20_12h11.35.223,,8,7,,Difficult,Blue,41,c,n,0.921999999999997,,,,,,,
1080,2026-05-20_12h11.35.223,,9,8,,Average,Red,55,n,n,0.5657999999523184,,,,,,,
1080,2026-05-20_12h11.35.223,,10,9,,Average,Red,55,n,c,0.5669000000953517,,,,,,,
1080,2026-05-20_12h11.35.223,,11,10,,Easy,Red,64,n,n,0.1568999998569467,,,,,,,
1080,2026-05-20_12h11.35.223,,12,11,,Difficult,Red,42,n,n,1.0672999999523114,,,,,,,
1080,2026-05-20_12h11.35.223,,13,12,,Average,Blue,52,c,c,0.22100000000000364,,,,,,,
1080,2026-05-20_12h11.35.223,,14,13,,Easy,Blue,64,c,c,0.43329999995231105,,,,,,,
1080,2026-05-20_12h11.35.223,,15,14,,Difficult,Red,44,n,n,0.31699999999999307,,,,,,,
1080,2026-05-20_12h11.35.223,,16,15,,Easy,Blue,63,c,c,0.20000000000000284,,,,,,,
1080,2026-05-20_12h11.35.223,,17,16,,Easy,Blue,64,c,c,0.2014999999999958,,,,,,,
1080,2026-05-20_12h11.35.223,,18,17,,Difficult,Red,41,n,n,0.5347000000476783,,,,,,,
