Id,date,assigned_group,trial_tot,fase_prueba.thisN,fase_testeo.thisN,difficulty,dominant_color,dominant_count,correctAns,resp_prueba.keys,resp_prueba.rt,resp_testeo.keys,resp_testeo.rt,scale_order,confidence_key,confidence_level,confidence_label,group
9222,2026-05-20_11h08.18.733,Experimental,,,,,,,,,,,,Standard,,,,
9222,2026-05-20_11h08.18.733,,,,,,,,,,,,,,,,,
9222,2026-05-20_11h08.18.733,,,,,,,,,,,,,,,,,
9222,2026-05-20_11h08.18.733,,1,0,,Easy,Blue,65,c,c,0.7508999999761627,,,,,,,
9222,2026-05-20_11h08.18.733,,2,1,,Easy,Red,63,n,n,0.5200000000000102,,,,,,,
9222,2026-05-20_11h08.18.733,,3,2,,Difficult,Red,42,n,n,0.633399999976163,,,,,,,
9222,2026-05-20_11h08.18.733,,4,3,,Easy,Blue,65,c,c,0.24019999998807862,,,,,,,
9222,2026-05-20_11h08.18.733,,5,4,,Easy,Red,65,n,n,0.3014999999999901,,,,,,,
9222,2026-05-20_11h08.18.733,,6,5,,Difficult,Blue,42,c,c,0.21819999998808726,,,,,,,
9222,2026-05-20_11h08.18.733,,7,6,,Easy,Red,62,n,n,0.22560000002383163,,,,,,,
9222,2026-05-20_11h08.18.733,,8,7,,Easy,Red,64,n,n,0.24430000001193264,,,,,,,
9222,2026-05-20_11h08.18.733,,9,8,,Easy,Red,63,n,n,0.3669999999999902,,,,,,,
9222,2026-05-20_11h08.18.733,,10,9,,Average,Blue,51,c,c,0.24470000004768622,,,,,,,
9222,2026-05-20_11h08.18.733,,11,10,,Easy,Red,64,n,n,0.3020000000000067,,,,,,,
9222,2026-05-20_11h08.18.733,,12,11,,Difficult,Red,45,n,n,0.5315000000000083,,,,,,,
9222,2026-05-20_11h08.18.733,,13,12,,Difficult,Blue,43,c,c,0.2675999999642471,,,,,,,
9222,2026-05-20_11h08.18.733,,14,13,,Easy,Red,61,n,n,0.31169999998807896,,,,,,,
9222,2026-05-20_11h08.18.733,,15,14,,Average,Blue,53,c,c,0.3132999999523207,,,,,,,
9222,2026-05-20_11h08.18.733,,16,15,,Average,Blue,54,c,c,0.3605000000000018,,,,,,,
9222,2026-05-20_11h08.18.733,,17,16,,Average,Blue,55,c,c,0.206100000023838,,,,,,,
9222,2026-05-20_11h08.18.733,,18,17,,Average,Red,51,n,n,0.30330000001193014,,,,,,,
9222,2026-05-20_11h08.18.733,,19,18,,Difficult,Red,43,n,n,0.529300000011915,,,,,,,
9222,2026-05-20_11h08.18.733,,20,19,,Easy,Red,64,n,n,0.3843999999761536,,,,,,,
9222,2026-05-20_11h08.18.733,,21,20,,Easy,Red,62,n,n,0.2014999999999958,,,,,,,
9222,2026-05-20_11h08.18.733,,22,21,,Difficult,Red,44,n,c,0.30100000000000193,,,,,,,
9222,2026-05-20_11h08.18.733,,23,22,,Easy,Blue,63,c,c,0.27899999999999636,,,,,,,
9222,2026-05-20_11h08.18.733,,24,23,,Difficult,Red,43,n,c,0.49569999998807646,,,,,,,
9222,2026-05-20_11h08.18.733,,25,24,,Difficult,Red,42,n,c,0.6189000000357652,,,,,,,
9222,2026-05-20_11h08.18.733,,26,25,,Average,Blue,54,c,c,0.47939999997615246,,,,,,,
9222,2026-05-20_11h08.18.733,,27,26,,Average,Red,52,n,n,0.5635999999642252,,,,,,,
9222,2026-05-20_11h08.18.733,,28,27,,Difficult,Blue,41,c,c,0.6793000000119207,,,,,,,
9222,2026-05-20_11h08.18.733,,29,28,,Easy,Blue,61,c,c,0.23260000002383663,,,,,,,
9222,2026-05-20_11h08.18.733,,30,29,,Easy,Blue,63,c,c,0.2516000000238421,,,,,,,
9222,2026-05-20_11h08.18.733,,31,30,,Easy,Blue,63,c,c,0.22810000002384356,,,,,,,
9222,2026-05-20_11h08.18.733,,32,31,,Average,Red,54,n,n,0.26960000002384277,,,,,,,
9222,2026-05-20_11h08.18.733,,33,32,,Average,Red,53,n,n,0.2670000000000101,,,,,,,
9222,2026-05-20_11h08.18.733,,34,33,,Difficult,Blue,41,c,c,0.36539999997614814,,,,,,,
9222,2026-05-20_11h08.18.733,,35,34,,Average,Red,53,n,n,0.22939999997615246,,,,,,,
9222,2026-05-20_11h08.18.733,,36,35,,Difficult,Red,42,n,c,0.6656999999880782,,,,,,,
9222,2026-05-20_11h08.18.733,,37,36,,Difficult,Blue,45,c,c,0.35010000002384345,,,,,,,
9222,2026-05-20_11h08.18.733,,38,37,,Difficult,Red,43,n,n,0.6854000000357701,,,,,,,
9222,2026-05-20_11h08.18.733,,39,38,,Average,Blue,55,c,c,0.38299999999999557,,,,,,,
9222,2026-05-20_11h08.18.733,,40,39,,Average,Blue,55,c,c,0.2518000000119116,,,,,,,
9222,2026-05-20_11h08.18.733,,41,40,,Average,Blue,55,c,c,0.3189999999999884,,,,,,,
9222,2026-05-20_11h08.18.733,,42,41,,Difficult,Blue,41,c,c,0.2903000000119249,,,,,,,
9222,2026-05-20_11h08.18.733,,43,42,,Easy,Red,65,n,n,0.2521000000238445,,,,,,,
9222,2026-05-20_11h08.18.733,,44,43,,Difficult,Blue,43,c,c,0.3789999999999907,,,,,,,
9222,2026-05-20_11h08.18.733,,45,44,,Easy,Blue,65,c,c,0.2271999999880876,,,,,,,
9222,2026-05-20_11h08.18.733,,46,45,,Difficult,Red,41,n,n,0.3792999999523232,,,,,,,
9222,2026-05-20_11h08.18.733,,47,46,,Average,Blue,55,c,c,0.2177000000476852,,,,,,,
9222,2026-05-20_11h08.18.733,,48,47,,Average,Red,53,n,n,0.14589999997615166,,,,,,,
9222,2026-05-20_11h08.18.733,,49,48,,Easy,Red,65,n,n,0.20520000004771077,,,,,,,
9222,2026-05-20_11h08.18.733,,50,49,,Average,Blue,55,c,c,0.28419999998808976,,,,,,,
9222,2026-05-20_11h08.18.733,,51,50,,Easy,Blue,65,c,c,0.21790000003576893,,,,,,,
9222,2026-05-20_11h08.18.733,,52,51,,Average,Red,55,n,n,0.34509999996421925,,,,,,,
9222,2026-05-20_11h08.18.733,,53,52,,Easy,Blue,63,c,c,0.24680000001191615,,,,,,,
9222,2026-05-20_11h08.18.733,,54,53,,Average,Red,51,n,n,0.6370999999642208,,,,,,,
9222,2026-05-20_11h08.18.733,,55,54,,Difficult,Blue,44,c,n,0.6173999999761577,,,,,,,
9222,2026-05-20_11h08.18.733,,56,55,,Difficult,Blue,43,c,c,0.2259999999999991,,,,,,,
9222,2026-05-20_11h08.18.733,,57,56,,Average,Blue,52,c,c,0.2680000000000007,,,,,,,
9222,2026-05-20_11h08.18.733,,58,57,,Difficult,Red,42,n,c,0.2541999999880886,,,,,,,
9222,2026-05-20_11h08.18.733,,59,58,,Easy,Red,64,n,n,0.48390000003576006,,,,,,,
9222,2026-05-20_11h08.18.733,,60,59,,Easy,Blue,65,c,c,0.24730000001193275,,,,,,,
9222,2026-05-20_11h08.18.733,,61,60,,Difficult,Red,44,n,c,0.4953000000119232,,,,,,,
9222,2026-05-20_11h08.18.733,,62,61,,Difficult,Blue,44,c,c,0.6116000000238557,,,,,,,
9222,2026-05-20_11h08.18.733,,63,62,,Difficult,Red,42,n,c,0.6280000000000143,,,,,,,
9222,2026-05-20_11h08.18.733,,64,63,,Difficult,Blue,43,c,c,0.4281000000238464,,,,,,,
9222,2026-05-20_11h08.18.733,,65,64,,Easy,Red,65,n,n,0.23659999996422698,,,,,,,
9222,2026-05-20_11h08.18.733,,66,65,,Difficult,Red,44,n,n,0.6525000000000034,,,,,,,
9222,2026-05-20_11h08.18.733,,67,66,,Easy,Blue,65,c,c,0.3185000000000002,,,,,,,
9222,2026-05-20_11h08.18.733,,68,67,,Average,Blue,54,c,c,0.27909999996424517,,,,,,,
9222,2026-05-20_11h08.18.733,,69,68,,Easy,Blue,65,c,c,0.23449999999999704,,,,,,,
9222,2026-05-20_11h08.18.733,,70,69,,Difficult,Blue,43,c,n,0.6028999999761595,,,,,,,
