Id,date,assigned_group,trial_tot,fase_prueba.thisN,fase_testeo.thisN,difficulty,dominant_color,dominant_count,correctAns,resp_prueba.keys,resp_prueba.rt,resp_testeo.keys,resp_testeo.rt,scale_order,confidence_key,confidence_level,confidence_label,group
8557,2026-05-20_13h12.36.739,Control,,,,,,,,,,,,Standard,,,,
8557,2026-05-20_13h12.36.739,,,,,,,,,,,,,,,,,
8557,2026-05-20_13h12.36.739,,,,,,,,,,,,,,,,,
8557,2026-05-20_13h12.36.739,,1,0,,Difficult,Blue,43,c,n,2.484500000000004,,,,,,,
8557,2026-05-20_13h12.36.739,,2,1,,Average,Blue,51,c,c,1.317600000001491,,,,,,,
8557,2026-05-20_13h12.36.739,,3,2,,Difficult,Red,45,n,c,0.9350999999977603,,,,,,,
8557,2026-05-20_13h12.36.739,,4,3,,Average,Red,53,n,n,1.217899999998508,,,,,,,
8557,2026-05-20_13h12.36.739,,5,4,,Difficult,Blue,44,c,c,1.5358000000007337,,,,,,,
8557,2026-05-20_13h12.36.739,,6,5,,Difficult,Red,42,n,n,0.6181999999992627,,,,,,,
8557,2026-05-20_13h12.36.739,,7,6,,Average,Red,55,n,n,0.4738999999985083,,,,,,,
8557,2026-05-20_13h12.36.739,,8,7,,Difficult,Red,42,n,n,0.8433000000007382,,,,,,,
8557,2026-05-20_13h12.36.739,,9,8,,Average,Red,52,n,n,0.5235999999977707,,,,,,,
8557,2026-05-20_13h12.36.739,,10,9,,Difficult,Red,42,n,c,0.7858000000007479,,,,,,,
8557,2026-05-20_13h12.36.739,,11,10,,Difficult,Blue,42,c,n,0.5521999999992602,,,,,,,
8557,2026-05-20_13h12.36.739,,12,11,,Difficult,Blue,45,c,c,0.563600000001486,,,,,,,
8557,2026-05-20_13h12.36.739,,13,12,,Average,Blue,55,c,c,0.48830000000074847,,,,,,,
8557,2026-05-20_13h12.36.739,,14,13,,Average,Red,54,n,n,0.5246999999992568,,,,,,,
8557,2026-05-20_13h12.36.739,,15,14,,Average,Red,54,n,n,0.602499999999992,,,,,,,
8557,2026-05-20_13h12.36.739,,16,15,,Average,Red,51,n,c,1.425300000000746,,,,,,,
8557,2026-05-20_13h12.36.739,,17,16,,Difficult,Blue,45,c,n,0.7356999999992553,,,,,,,
8557,2026-05-20_13h12.36.739,,18,17,,Average,Red,51,n,n,1.643800000000752,,,,,,,
8557,2026-05-20_13h12.36.739,,19,18,,Average,Blue,52,c,c,0.7845000000000084,,,,,,,
8557,2026-05-20_13h12.36.739,,20,19,,Difficult,Blue,44,c,c,0.718199999999257,,,,,,,
8557,2026-05-20_13h12.36.739,,21,20,,Easy,Red,61,n,n,0.4868000000007413,,,,,,,
8557,2026-05-20_13h12.36.739,,22,21,,Average,Red,53,n,n,1.058800000000744,,,,,,,
8557,2026-05-20_13h12.36.739,,23,22,,Difficult,Blue,42,c,n,1.8183000000007468,,,,,,,
8557,2026-05-20_13h12.36.739,,24,23,,Average,Red,54,n,n,0.48499999999999943,,,,,,,
8557,2026-05-20_13h12.36.739,,25,24,,Easy,Red,62,n,n,0.6781999999992507,,,,,,,
8557,2026-05-20_13h12.36.739,,26,25,,Difficult,Blue,41,c,c,0.8743999999985164,,,,,,,
