Id,date,assigned_group,trial_tot,fase_prueba.thisN,fase_testeo.thisN,difficulty,dominant_color,dominant_count,correctAns,resp_prueba.keys,resp_prueba.rt,resp_testeo.keys,resp_testeo.rt,scale_order,confidence_key,confidence_level,confidence_label,group
4675,2026-05-20_12h11.06.796,Control,,,,,,,,,,,,Standard,,,,
4675,2026-05-20_12h11.06.796,,,,,,,,,,,,,,,,,
4675,2026-05-20_12h11.06.796,,,,,,,,,,,,,,,,,
4675,2026-05-20_12h11.06.796,,1,0,,Difficult,Red,43,n,n,0.9740999999642384,,,,,,,
4675,2026-05-20_12h11.06.796,,2,1,,Average,Blue,52,c,c,0.3778999999761581,,,,,,,
4675,2026-05-20_12h11.06.796,,3,2,,Difficult,Red,41,n,n,0.2634000000357588,,,,,,,
4675,2026-05-20_12h11.06.796,,4,3,,Average,Red,54,n,n,0.4344999999999999,,,,,,,
4675,2026-05-20_12h11.06.796,,5,4,,Average,Red,55,n,n,0.5341999999880755,,,,,,,
4675,2026-05-20_12h11.06.796,,6,5,,Average,Blue,51,c,c,0.28530000001192235,,,,,,,
4675,2026-05-20_12h11.06.796,,7,6,,Difficult,Red,45,n,c,0.6488999999761731,,,,,,,
4675,2026-05-20_12h11.06.796,,8,7,,Difficult,Red,45,n,n,0.6151999999880786,,,,,,,
4675,2026-05-20_12h11.06.796,,9,8,,Easy,Blue,64,c,c,0.33739999997615655,,,,,,,
4675,2026-05-20_12h11.06.796,,10,9,,Average,Blue,51,c,c,0.4364999999999952,,,,,,,
4675,2026-05-20_12h11.06.796,,11,10,,Easy,Blue,64,c,c,0.3002999999523155,,,,,,,
4675,2026-05-20_12h11.06.796,,12,11,,Easy,Red,63,n,n,0.33790000003575926,,,,,,,
4675,2026-05-20_12h11.06.796,,13,12,,Difficult,Red,43,n,c,0.4643999999761519,,,,,,,
4675,2026-05-20_12h11.06.796,,14,13,,Difficult,Red,41,n,c,0.3994000000357687,,,,,,,
4675,2026-05-20_12h11.06.796,,15,14,,Difficult,Blue,41,c,n,0.45019999998807236,,,,,,,
4675,2026-05-20_12h11.06.796,,16,15,,Difficult,Red,43,n,c,0.5621000000238467,,,,,,,
4675,2026-05-20_12h11.06.796,,17,16,,Difficult,Red,44,n,c,0.7846000000238433,,,,,,,
4675,2026-05-20_12h11.06.796,,18,17,,Average,Blue,52,c,c,0.5046999999880768,,,,,,,
4675,2026-05-20_12h11.06.796,,19,18,,Difficult,Red,45,n,n,0.33269999998807975,,,,,,,
4675,2026-05-20_12h11.06.796,,20,19,,Average,Blue,52,c,c,0.6832000000476768,,,,,,,
4675,2026-05-20_12h11.06.796,,21,20,,Average,Red,51,n,n,0.43550000000000466,,,,,,,
4675,2026-05-20_12h11.06.796,,22,21,,Easy,Red,64,n,n,0.23580000001192047,,,,,,,
4675,2026-05-20_12h11.06.796,,23,22,,Difficult,Blue,42,c,c,0.37359999996424165,,,,,,,
4675,2026-05-20_12h11.06.796,,24,23,,Easy,Red,64,n,n,0.36069999998808555,,,,,,,
4675,2026-05-20_12h11.06.796,,25,24,,Easy,Blue,62,c,c,0.7858000000119176,,,,,,,
4675,2026-05-20_12h11.06.796,,26,25,,Difficult,Red,43,n,n,0.19549999999999557,,,,,,,
4675,2026-05-20_12h11.06.796,,27,26,,Easy,Blue,62,c,c,0.18209999996423676,,,,,,,
4675,2026-05-20_12h11.06.796,,28,27,,Easy,Red,64,n,n,0.21800000000000352,,,,,,,
4675,2026-05-20_12h11.06.796,,29,28,,Average,Red,53,n,n,0.24339999997614825,,,,,,,
4675,2026-05-20_12h11.06.796,,30,29,,Difficult,Red,43,n,c,0.38400000000000034,,,,,,,
4675,2026-05-20_12h11.06.796,,31,30,,Average,Blue,55,c,c,0.4329000000357581,,,,,,,
4675,2026-05-20_12h11.06.796,,32,31,,Difficult,Blue,43,c,n,0.3791000000238398,,,,,,,
4675,2026-05-20_12h11.06.796,,33,32,,Average,Blue,54,c,c,0.40619999998807543,,,,,,,
4675,2026-05-20_12h11.06.796,,34,33,,Difficult,Blue,41,c,n,0.3474999999999966,,,,,,,
4675,2026-05-20_12h11.06.796,,35,34,,Easy,Blue,63,c,c,0.3375999999642403,,,,,,,
4675,2026-05-20_12h11.06.796,,36,35,,Difficult,Red,44,n,n,0.29530000001192036,,,,,,,
4675,2026-05-20_12h11.06.796,,37,36,,Difficult,Red,44,n,n,0.30510000002384174,,,,,,,
4675,2026-05-20_12h11.06.796,,38,37,,Easy,Red,64,n,n,0.16569999998807816,,,,,,,
4675,2026-05-20_12h11.06.796,,39,38,,Easy,Red,63,n,n,0.17890000003575324,,,,,,,
4675,2026-05-20_12h11.06.796,,40,39,,Easy,Red,63,n,c,0.21369999998807998,,,,,,,
4675,2026-05-20_12h11.06.796,,41,40,,Difficult,Red,43,n,c,0.5954000000357667,,,,,,,
4675,2026-05-20_12h11.06.796,,42,41,,Average,Red,54,n,n,0.47930000001193207,,,,,,,
4675,2026-05-20_12h11.06.796,,43,42,,Average,Blue,51,c,c,0.536099999964236,,,,,,,
4675,2026-05-20_12h11.06.796,,44,43,,Difficult,Blue,42,c,n,0.45959999996424017,,,,,,,
4675,2026-05-20_12h11.06.796,,45,44,,Easy,Red,65,n,n,0.5190000000000055,,,,,,,
4675,2026-05-20_12h11.06.796,,46,45,,Easy,Red,65,n,n,0.5078000000119118,,,,,,,
4675,2026-05-20_12h11.06.796,,47,46,,Difficult,Blue,42,c,c,0.41610000002384595,,,,,,,
4675,2026-05-20_12h11.06.796,,48,47,,Average,Blue,51,c,c,0.5191000000238404,,,,,,,
4675,2026-05-20_12h11.06.796,,49,48,,Difficult,Blue,41,c,c,0.48399999999999466,,,,,,,
4675,2026-05-20_12h11.06.796,,50,49,,Average,Red,54,n,n,0.30009999996424597,,,,,,,
4675,2026-05-20_12h11.06.796,,51,50,,Easy,Blue,62,c,c,0.411899999976157,,,,,,,
4675,2026-05-20_12h11.06.796,,52,51,,Easy,Blue,65,c,c,0.4344999999999999,,,,,,,
4675,2026-05-20_12h11.06.796,,53,52,,Easy,Blue,62,c,c,0.39819999998807987,,,,,,,
4675,2026-05-20_12h11.06.796,,54,53,,Easy,Red,65,n,n,0.28709999996424074,,,,,,,
4675,2026-05-20_12h11.06.796,,55,54,,Difficult,Red,43,n,c,0.5278000000119221,,,,,,,
4675,2026-05-20_12h11.06.796,,56,55,,Difficult,Blue,42,c,c,0.5843999999761564,,,,,,,
4675,2026-05-20_12h11.06.796,,57,56,,Difficult,Red,45,n,n,0.36810000002384413,,,,,,,
4675,2026-05-20_12h11.06.796,,58,57,,Difficult,Blue,42,c,n,0.4713000000119223,,,,,,,
4675,2026-05-20_12h11.06.796,,59,58,,Easy,Blue,64,c,c,0.3433999999761568,,,,,,,
4675,2026-05-20_12h11.06.796,,60,59,,Average,Blue,52,c,c,0.38460000002385186,,,,,,,
4675,2026-05-20_12h11.06.796,,61,60,,Average,Blue,53,c,c,0.40320000004768985,,,,,,,
4675,2026-05-20_12h11.06.796,,62,61,,Easy,Red,62,n,n,0.26730000001191456,,,,,,,
4675,2026-05-20_12h11.06.796,,63,62,,Difficult,Blue,45,c,c,0.1898000000119282,,,,,,,
4675,2026-05-20_12h11.06.796,,64,63,,Average,Blue,53,c,c,0.33389999997615405,,,,,,,
4675,2026-05-20_12h11.06.796,,65,64,,Difficult,Red,42,n,n,0.34899999999998954,,,,,,,
4675,2026-05-20_12h11.06.796,,66,65,,Average,Blue,52,c,c,0.3335999999642354,,,,,,,
4675,2026-05-20_12h11.06.796,,67,66,,Easy,Red,63,n,n,0.29999999999998295,,,,,,,
4675,2026-05-20_12h11.06.796,,68,67,,Easy,Blue,64,c,c,0.2878999999761618,,,,,,,
4675,2026-05-20_12h11.06.796,,69,68,,Easy,Red,63,n,n,0.27419999998809885,,,,,,,
4675,2026-05-20_12h11.06.796,,70,69,,Average,Red,54,n,n,0.41550000000000864,,,,,,,
