Id,date,assigned_group,trial_tot,fase_prueba.thisN,fase_testeo.thisN,difficulty,dominant_color,dominant_count,correctAns,resp_prueba.keys,resp_prueba.rt,resp_testeo.keys,resp_testeo.rt,scale_order,confidence_key,confidence_level,confidence_label,group
2303,2026-05-19_12h13.30.194,Control,,,,,,,,,,,,Reverse,,,,
2303,2026-05-19_12h13.30.194,,,,,,,,,,,,,,,,,
2303,2026-05-19_12h13.30.194,,,,,,,,,,,,,,,,,
2303,2026-05-19_12h13.30.194,,1,0,,Difficult,Blue,41,c,c,0.5998000000715251,,,,,,,
2303,2026-05-19_12h13.30.194,,2,1,,Easy,Red,65,n,n,0.4398999999761557,,,,,,,
2303,2026-05-19_12h13.30.194,,3,2,,Difficult,Red,45,n,c,0.634999999999998,,,,,,,
2303,2026-05-19_12h13.30.194,,4,3,,Easy,Red,65,n,n,0.3778999999761581,,,,,,,
2303,2026-05-19_12h13.30.194,,5,4,,Difficult,Red,42,n,c,0.6001000000238434,,,,,,,
2303,2026-05-19_12h13.30.194,,6,5,,Average,Blue,53,c,c,0.4720000000000013,,,,,,,
2303,2026-05-19_12h13.30.194,,7,6,,Easy,Red,63,n,n,0.3003999999761575,,,,,,,
2303,2026-05-19_12h13.30.194,,8,7,,Average,Blue,54,c,c,0.3797000000476842,,,,,,,
2303,2026-05-19_12h13.30.194,,9,8,,Easy,Blue,63,c,c,0.35740000009536743,,,,,,,
2303,2026-05-19_12h13.30.194,,10,9,,Difficult,Blue,44,c,n,0.6148000000715257,,,,,,,
2303,2026-05-19_12h13.30.194,,11,10,,Easy,Blue,61,c,c,0.40099999999999625,,,,,,,
2303,2026-05-19_12h13.30.194,,12,11,,Average,Blue,51,c,c,0.46539999997615666,,,,,,,
2303,2026-05-19_12h13.30.194,,13,12,,Average,Blue,53,c,c,0.4556000000238427,,,,,,,
2303,2026-05-19_12h13.30.194,,14,13,,Average,Red,51,n,n,0.47760000002383407,,,,,,,
2303,2026-05-19_12h13.30.194,,15,14,,Average,Red,54,n,n,0.2867999999523221,,,,,,,
2303,2026-05-19_12h13.30.194,,16,15,,Difficult,Blue,41,c,c,0.6318999999761559,,,,,,,
2303,2026-05-19_12h13.30.194,,17,16,,Easy,Red,64,n,n,0.43199999999998795,,,,,,,
2303,2026-05-19_12h13.30.194,,18,17,,Easy,Red,61,n,n,0.46699999999999875,,,,,,,
2303,2026-05-19_12h13.30.194,,19,18,,Difficult,Blue,41,c,n,0.6761999999284711,,,,,,,
2303,2026-05-19_12h13.30.194,,20,19,,Difficult,Red,42,n,c,0.5142999999523141,,,,,,,
2303,2026-05-19_12h13.30.194,,21,20,,Easy,Red,63,n,n,0.3882000000476893,,,,,,,
2303,2026-05-19_12h13.30.194,,22,21,,Difficult,Blue,42,c,c,0.3182000000476819,,,,,,,
2303,2026-05-19_12h13.30.194,,23,22,,Easy,Red,61,n,n,0.4758000000715157,,,,,,,
2303,2026-05-19_12h13.30.194,,24,23,,Easy,Blue,64,c,c,0.4353999999761555,,,,,,,
2303,2026-05-19_12h13.30.194,,25,24,,Easy,Red,65,n,n,0.2066000000238546,,,,,,,
2303,2026-05-19_12h13.30.194,,26,25,,Difficult,Red,45,n,c,0.31869999992848363,,,,,,,
2303,2026-05-19_12h13.30.194,,27,26,,Difficult,Red,41,n,c,0.5885000000000105,,,,,,,
2303,2026-05-19_12h13.30.194,,28,27,,Easy,Blue,65,c,c,0.33560000002384527,,,,,,,
2303,2026-05-19_12h13.30.194,,29,28,,Difficult,Blue,42,c,c,0.36999999999999034,,,,,,,
2303,2026-05-19_12h13.30.194,,30,29,,Easy,Red,62,n,n,0.42199999999999704,,,,,,,
2303,2026-05-19_12h13.30.194,,31,30,,Easy,Red,61,n,n,0.33569999992846533,,,,,,,
2303,2026-05-19_12h13.30.194,,32,31,,Average,Blue,53,c,c,0.37220000004768394,,,,,,,
2303,2026-05-19_12h13.30.194,,33,32,,Difficult,Blue,44,c,c,0.400299999952324,,,,,,,
2303,2026-05-19_12h13.30.194,,34,33,,Difficult,Blue,45,c,c,0.337799999952324,,,,,,,
2303,2026-05-19_12h13.30.194,,35,34,,Easy,Blue,65,c,c,0.3313999999761563,,,,,,,
2303,2026-05-19_12h13.30.194,,36,35,,Easy,Red,61,n,n,0.40140000009536436,,,,,,,
2303,2026-05-19_12h13.30.194,,37,36,,Easy,Blue,61,c,c,0.5146000000238473,,,,,,,
2303,2026-05-19_12h13.30.194,,38,37,,Average,Red,52,n,n,0.5054999999999978,,,,,,,
2303,2026-05-19_12h13.30.194,,39,38,,Easy,Red,61,n,n,0.38529999995230924,,,,,,,
2303,2026-05-19_12h13.30.194,,40,39,,Average,Blue,52,c,c,0.3997999999523074,,,,,,,
2303,2026-05-19_12h13.30.194,,41,40,,Difficult,Blue,43,c,c,0.36379999995232026,,,,,,,
2303,2026-05-19_12h13.30.194,,42,41,,Easy,Blue,64,c,c,0.41739999997615485,,,,,,,
