Id,date,assigned_group,trial_tot,fase_prueba.thisN,fase_testeo.thisN,difficulty,dominant_color,dominant_count,correctAns,resp_prueba.keys,resp_prueba.rt,resp_testeo.keys,resp_testeo.rt,scale_order,confidence_key,confidence_level,confidence_label,group
5782,2026-05-20_11h08.32.769,Experimental,,,,,,,,,,,,Standard,,,,
5782,2026-05-20_11h08.32.769,,,,,,,,,,,,,,,,,
5782,2026-05-20_11h08.32.769,,,,,,,,,,,,,,,,,
5782,2026-05-20_11h08.32.769,,1,0,,Easy,Blue,64,c,c,0.5312999999523171,,,,,,,
5782,2026-05-20_11h08.32.769,,2,1,,Easy,Blue,65,c,c,0.2547000000476842,,,,,,,
5782,2026-05-20_11h08.32.769,,3,2,,Average,Blue,51,c,c,0.2820000000000036,,,,,,,
5782,2026-05-20_11h08.32.769,,4,3,,Difficult,Blue,41,c,n,0.5563999999761577,,,,,,,
5782,2026-05-20_11h08.32.769,,5,4,,Average,Red,53,n,n,0.2813000000715249,,,,,,,
5782,2026-05-20_11h08.32.769,,6,5,,Easy,Red,61,n,n,0.35459999990463587,,,,,,,
5782,2026-05-20_11h08.32.769,,7,6,,Average,Red,55,n,c,0.7220999999046427,,,,,,,
5782,2026-05-20_11h08.32.769,,8,7,,Difficult,Red,43,n,n,0.30330000007153046,,,,,,,
5782,2026-05-20_11h08.32.769,,9,8,,Average,Blue,54,c,n,0.3821000000238399,,,,,,,
5782,2026-05-20_11h08.32.769,,10,9,,Average,Blue,54,c,c,0.5874999999999915,,,,,,,
5782,2026-05-20_11h08.32.769,,11,10,,Easy,Blue,62,c,c,0.4901999999284783,,,,,,,
5782,2026-05-20_11h08.32.769,,12,11,,Difficult,Red,44,n,n,0.7033000000715219,,,,,,,
5782,2026-05-20_11h08.32.769,,13,12,,Difficult,Red,42,n,n,0.4712000000476877,,,,,,,
5782,2026-05-20_11h08.32.769,,14,13,,Easy,Red,63,n,c,0.23829999995231788,,,,,,,
5782,2026-05-20_11h08.32.769,,15,14,,Average,Red,55,n,n,0.4049999999999869,,,,,,,
5782,2026-05-20_11h08.32.769,,16,15,,Average,Blue,55,c,c,0.3515000000000015,,,,,,,
5782,2026-05-20_11h08.32.769,,17,16,,Easy,Red,61,n,n,0.32200000000000273,,,,,,,
5782,2026-05-20_11h08.32.769,,18,17,,Average,Blue,53,c,c,0.32370000004767974,,,,,,,
