Id,date,assigned_group,trial_tot,fase_prueba.thisN,fase_testeo.thisN,difficulty,dominant_color,dominant_count,correctAns,resp_prueba.keys,resp_prueba.rt,resp_testeo.keys,resp_testeo.rt,scale_order,confidence_key,confidence_level,confidence_label,group
9908,2026-05-19_10h11.20.347,Experimental,,,,,,,,,,,,Standard,,,,
9908,2026-05-19_10h11.20.347,,,,,,,,,,,,,,,,,
9908,2026-05-19_10h11.20.347,,,,,,,,,,,,,,,,,
9908,2026-05-19_10h11.20.347,,1,0,,Average,Red,52,n,n,2.78880000019074,,,,,,,
9908,2026-05-19_10h11.20.347,,2,1,,Easy,Blue,65,c,c,0.7418999996185249,,,,,,,
9908,2026-05-19_10h11.20.347,,3,2,,Difficult,Blue,45,c,c,0.8513999996185362,,,,,,,
9908,2026-05-19_10h11.20.347,,4,3,,Difficult,Red,45,n,n,2.415999999999997,,,,,,,
9908,2026-05-19_10h11.20.347,,5,4,,Easy,Blue,65,c,c,0.5846999998092741,,,,,,,
9908,2026-05-19_10h11.20.347,,6,5,,Average,Blue,51,c,c,2.1491999998092552,,,,,,,
9908,2026-05-19_10h11.20.347,,7,6,,Average,Red,51,n,n,0.5507999992370571,,,,,,,
9908,2026-05-19_10h11.20.347,,8,7,,Average,Red,52,n,n,0.5356000003814785,,,,,,,
9908,2026-05-19_10h11.20.347,,9,8,,Easy,Red,61,n,n,0.5446999998092679,,,,,,,
9908,2026-05-19_10h11.20.347,,10,9,,Difficult,Red,41,n,n,3.3385999994277853,,,,,,,
9908,2026-05-19_10h11.20.347,,11,10,,Easy,Blue,62,c,c,0.5060999994277893,,,,,,,
9908,2026-05-19_10h11.20.347,,12,11,,Easy,Blue,62,c,n,3.9424999999999955,,,,,,,
9908,2026-05-19_10h11.20.347,,13,12,,Average,Red,54,n,n,0.5066999998092712,,,,,,,
9908,2026-05-19_10h11.20.347,,14,13,,Difficult,Red,42,n,c,0.7347000007629418,,,,,,,
9908,2026-05-19_10h11.20.347,,15,14,,Difficult,Red,44,n,n,0.46739999961853584,,,,,,,
9908,2026-05-19_10h11.20.347,,16,15,,Easy,Blue,61,c,c,0.7837000007629342,,,,,,,
9908,2026-05-19_10h11.20.347,,17,16,,Difficult,Red,41,n,n,0.6722000007629418,,,,,,,
9908,2026-05-19_10h11.20.347,,18,17,,Average,Blue,53,c,c,0.5771999998092667,,,,,,,
9908,2026-05-19_10h11.20.347,,19,18,,Difficult,Blue,45,c,c,1.2576999998092617,,,,,,,
9908,2026-05-19_10h11.20.347,,20,19,,Easy,Red,61,n,n,0.35249999999999204,,,,,,,
9908,2026-05-19_10h11.20.347,,21,20,,Average,Red,53,n,n,0.3922000007629407,,,,,,,
9908,2026-05-19_10h11.20.347,,22,21,,Difficult,Red,44,n,c,0.8193000001907365,,,,,,,
