Id,date,assigned_group,trial_tot,fase_prueba.thisN,fase_testeo.thisN,difficulty,dominant_color,dominant_count,correctAns,resp_prueba.keys,resp_prueba.rt,resp_testeo.keys,resp_testeo.rt,scale_order,confidence_key,confidence_level,confidence_label,group
2357,2026-05-19_12h11.45.991,Control,,,,,,,,,,,,Reverse,,,,
2357,2026-05-19_12h11.45.991,,,,,,,,,,,,,,,,,
2357,2026-05-19_12h11.45.991,,,,,,,,,,,,,,,,,
2357,2026-05-19_12h11.45.991,,1,0,,Average,Blue,55,c,c,1.865099999997767,,,,,,,
2357,2026-05-19_12h11.45.991,,2,1,,Difficult,Blue,42,c,n,1.296200000002976,,,,,,,
2357,2026-05-19_12h11.45.991,,3,2,,Average,Blue,55,c,c,0.7769000000022359,,,,,,,
2357,2026-05-19_12h11.45.991,,4,3,,Difficult,Blue,42,c,n,1.129800000000749,,,,,,,
2357,2026-05-19_12h11.45.991,,5,4,,Difficult,Blue,43,c,c,0.7376999999992577,,,,,,,
2357,2026-05-19_12h11.45.991,,6,5,,Average,Red,55,n,n,0.6023000000007457,,,,,,,
2357,2026-05-19_12h11.45.991,,7,6,,Average,Blue,55,c,c,0.5143000000007447,,,,,,,
2357,2026-05-19_12h11.45.991,,8,7,,Difficult,Blue,43,c,n,1.3566000000014924,,,,,,,
2357,2026-05-19_12h11.45.991,,9,8,,Average,Blue,51,c,c,0.5149000000022355,,,,,,,
2357,2026-05-19_12h11.45.991,,10,9,,Easy,Blue,62,c,c,0.7366999999992601,,,,,,,
2357,2026-05-19_12h11.45.991,,11,10,,Easy,Blue,65,c,c,0.6396000000014936,,,,,,,
2357,2026-05-19_12h11.45.991,,12,11,,Average,Blue,52,c,c,0.7438000000007463,,,,,,,
2357,2026-05-19_12h11.45.991,,13,12,,Average,Red,53,n,n,0.36730000000073915,,,,,,,
2357,2026-05-19_12h11.45.991,,14,13,,Average,Red,54,n,n,0.5173999999985028,,,,,,,
2357,2026-05-19_12h11.45.991,,15,14,,Difficult,Blue,42,c,c,1.4743000000007527,,,,,,,
2357,2026-05-19_12h11.45.991,,16,15,,Average,Red,54,n,n,1.0833000000007473,,,,,,,
2357,2026-05-19_12h11.45.991,,17,16,,Difficult,Red,42,n,n,1.641600000001489,,,,,,,
2357,2026-05-19_12h11.45.991,,18,17,,Difficult,Blue,42,c,c,0.6178999999984995,,,,,,,
2357,2026-05-19_12h11.45.991,,19,18,,Average,Blue,54,c,c,0.6953000000007421,,,,,,,
2357,2026-05-19_12h11.45.991,,20,19,,Easy,Red,63,n,n,0.343100000001499,,,,,,,
2357,2026-05-19_12h11.45.991,,21,20,,Difficult,Red,45,n,n,0.7018000000007447,,,,,,,
2357,2026-05-19_12h11.45.991,,22,21,,Difficult,Red,45,n,n,0.4795999999977738,,,,,,,
2357,2026-05-19_12h11.45.991,,23,22,,Difficult,Red,45,n,n,0.40589999999851045,,,,,,,
2357,2026-05-19_12h11.45.991,,24,23,,Easy,Red,63,n,n,0.3698000000007511,,,,,,,
2357,2026-05-19_12h11.45.991,,25,24,,Easy,Blue,62,c,c,1.7943000000007459,,,,,,,
2357,2026-05-19_12h11.45.991,,26,25,,Difficult,Blue,44,c,c,0.41530000000074097,,,,,,,
2357,2026-05-19_12h11.45.991,,27,26,,Difficult,Red,42,n,n,0.5977000000029733,,,,,,,
2357,2026-05-19_12h11.45.991,,28,27,,Easy,Blue,65,c,c,0.4650000000000034,,,,,,,
2357,2026-05-19_12h11.45.991,,29,28,,Easy,Blue,65,c,c,0.3906999999992564,,,,,,,
2357,2026-05-19_12h11.45.991,,30,29,,Easy,Red,62,n,n,0.4081999999992547,,,,,,,
2357,2026-05-19_12h11.45.991,,31,30,,Easy,Red,62,n,n,0.3133000000007371,,,,,,,
2357,2026-05-19_12h11.45.991,,32,31,,Difficult,Blue,42,c,c,0.5970000000000084,,,,,,,
2357,2026-05-19_12h11.45.991,,33,32,,Easy,Blue,62,c,n,0.42209999999776926,,,,,,,
2357,2026-05-19_12h11.45.991,,34,33,,Difficult,Red,43,n,n,1.0874999999999915,,,,,,,
2357,2026-05-19_12h11.45.991,,35,34,,Difficult,Blue,41,c,n,0.7671999999992636,,,,,,,
2357,2026-05-19_12h11.45.991,,36,35,,Average,Blue,53,c,c,0.3338999999985077,,,,,,,
